"","state","year","district","RepVotes","RepStatus","DemVotes","DemStatus","rep_votes_major_percent","dem_votes_major_percent","district_id","WinnerParty","TotalVotesMajor","vote_margin","winner_party","RepVotesMajorPercent","DemVotesMajorPercent"
"23092","Texas",1972,"04",40548,"Challenger",95674,"Incumbent",NA,NA,"TX04",NA,NA,NA,"D",29.77,70.23
"23093","Texas",1972,"05",74932,"Challenger",59601,"Incumbent",NA,NA,"TX05",NA,NA,NA,"R",55.7,44.3
"23094","Texas",1972,"06",38086,"Challenger",100917,"Incumbent",NA,NA,"TX06",NA,NA,NA,"D",27.4,72.6
"23095","Texas",1972,"07",171127,"Incumbent",36899,"Challenger",NA,NA,"TX07",NA,NA,NA,"R",82.26,17.74
"23096","Texas",1972,"08",39686,"Challenger",73909,"Incumbent",NA,NA,"TX08",NA,NA,NA,"D",34.94,65.06
"23097","Texas",1972,"09",45462,"Challenger",89113,"Incumbent",NA,NA,"TX09",NA,NA,NA,"D",33.78,66.22
"23098","Utah",1972,"01",96296,"Challenger",127027,"Incumbent",NA,NA,"UT01",NA,NA,NA,"D",43.12,56.88
"23099","Utah",1972,"02",107185,"Incumbent",132832,"Challenger",NA,NA,"UT02",NA,NA,NA,"D",44.66,55.34
"23100","Vermont",1972,"00",120924,"Challenger",65062,"Challenger",NA,NA,"VT00",NA,NA,NA,"R",65.02,34.98
"23101","Virginia",1972,"01",28310,"Challenger",100901,"Incumbent",NA,NA,"VA01",NA,NA,NA,"D",21.91,78.09
"23102","Virginia",1972,"02",79672,"Incumbent",28803,"Challenger",NA,NA,"VA02",NA,NA,NA,"R",73.45,26.55
"23103","Virginia",1972,"03",0,NA,102523,"Incumbent",NA,NA,"VA03",NA,NA,NA,"D",0,100
"23104","Virginia",1972,"04",57520,"Challenger",45776,"Challenger",NA,NA,"VA04",NA,NA,NA,"R",55.68,44.32
"23105","Virginia",1972,"05",0,NA,83772,"Incumbent",NA,NA,"VA05",NA,NA,NA,"D",0,100
"23106","Virginia",1972,"06",75189,"Incumbent",53928,"Challenger",NA,NA,"VA06",NA,NA,NA,"R",58.23,41.77
"23107","Virginia",1972,"07",89120,"Incumbent",45513,"Challenger",NA,NA,"VA07",NA,NA,NA,"R",66.19,33.81
"23108","Virginia",1972,"08",60446,"Challenger",51444,"Challenger",NA,NA,"VA08",NA,NA,NA,"R",54.02,45.98
"23109","Virginia",1972,"09",98178,"Incumbent",36000,"Challenger",NA,NA,"VA09",NA,NA,NA,"R",73.17,26.83
"23110","Washington",1972,"01",107581,"Challenger",104959,"Challenger",NA,NA,"WA01",NA,NA,NA,"R",50.62,49.38
"23111","Washington",1972,"02",75181,"Challenger",114900,"Incumbent",NA,NA,"WA02",NA,NA,NA,"D",39.55,60.45
"23112","Washington",1972,"03",62564,"Challenger",122933,"Incumbent",NA,NA,"WA03",NA,NA,NA,"D",33.73,66.27
"23113","Washington",1972,"04",89812,"Challenger",97593,"Incumbent",NA,NA,"WA04",NA,NA,NA,"D",47.92,52.08
"23114","Washington",1972,"05",34742,"Challenger",150580,"Incumbent",NA,NA,"WA05",NA,NA,NA,"D",18.75,81.25
"23115","Washington",1972,"06",48914,"Challenger",126349,"Incumbent",NA,NA,"WA06",NA,NA,NA,"D",27.91,72.09
"23116","Washington",1972,"07",19889,"Challenger",140307,"Incumbent",NA,NA,"WA07",NA,NA,NA,"D",12.42,87.58
"23117","West Virginia",1972,"01",57274,"Challenger",130062,"Incumbent",NA,NA,"WV01",NA,NA,NA,"D",30.57,69.43
"23118","West Virginia",1972,"02",54949,"Challenger",128286,"Incumbent",NA,NA,"WV02",NA,NA,NA,"D",29.99,70.01
"23119","West Virginia",1972,"03",67441,"Challenger",118346,"Incumbent",NA,NA,"WV03",NA,NA,NA,"D",36.3,63.7
"23120","West Virginia",1972,"04",64242,"Challenger",100600,"Incumbent",NA,NA,"WV04",NA,NA,NA,"D",38.97,61.03
"23121","Wisconsin",1972,"01",66665,"Challenger",122973,"Incumbent",NA,NA,"WI01",NA,NA,NA,"D",35.15,64.85
"23122","Wisconsin",1972,"02",68167,"Challenger",148136,"Incumbent",NA,NA,"WI02",NA,NA,NA,"D",31.51,68.49
"23123","Wisconsin",1972,"03",112905,"Incumbent",91953,"Challenger",NA,NA,"WI03",NA,NA,NA,"R",55.11,44.89
"23124","Wisconsin",1972,"04",45003,"Challenger",149078,"Incumbent",NA,NA,"WI04",NA,NA,NA,"D",23.19,76.81
"23125","Wisconsin",1972,"05",33627,"Challenger",127273,"Incumbent",NA,NA,"WI05",NA,NA,NA,"D",20.9,79.1
"23126","Wisconsin",1972,"06",130701,"Incumbent",63643,"Challenger",NA,NA,"WI06",NA,NA,NA,"R",67.25,32.75
"23127","Wisconsin",1972,"07",80207,"Incumbent",135385,"Incumbent",NA,NA,"WI07",NA,NA,NA,"D",37.2,62.8
"23128","Wisconsin",1972,"08",101634,"Challenger",97795,"Challenger",NA,NA,"WI08",NA,NA,NA,"R",50.96,49.04
"23129","Wisconsin",1972,"09",128230,"Incumbent",76585,"Challenger",NA,NA,"WI09",NA,NA,NA,"R",62.61,37.39
"23130","Wyoming",1972,"00",70667,"Challenger",75632,"Incumbent",NA,NA,"WY00",NA,NA,NA,"D",48.3,51.7
"23131","Alabama",1970,"01",63457,"Incumbent",27457,"Challenger",NA,NA,"AL01",NA,NA,NA,"R",69.8,30.2
"23132","Alabama",1970,"02",62316,"Incumbent",25966,"Challenger",NA,NA,"AL02",NA,NA,NA,"R",70.59,29.41
"23133","Alabama",1970,"03",0,NA,70015,"Incumbent",NA,NA,"AL03",NA,NA,NA,"D",0,100
"23134","Alabama",1970,"04",13217,"Challenger",77701,"Incumbent",NA,NA,"AL04",NA,NA,NA,"D",14.54,85.46
"23135","Alabama",1970,"05",0,NA,78368,"Incumbent",NA,NA,"AL05",NA,NA,NA,"D",0,100
"23136","Alabama",1970,"06",50060,"Incumbent",31378,"Challenger",NA,NA,"AL06",NA,NA,NA,"R",61.47,38.53
"23137","Alabama",1970,"07",0,NA,87797,"Incumbent",NA,NA,"AL07",NA,NA,NA,"D",0,100
"23138","Alabama",1970,"08",0,NA,76413,"Incumbent",NA,NA,"AL08",NA,NA,NA,"D",0,100
"23139","Alaska",1970,"00",35947,"Challenger",44137,"Challenger",NA,NA,"AK00",NA,NA,NA,"D",44.89,55.11
"23140","Arizona",1970,"01",99706,"Incumbent",45870,"Challenger",NA,NA,"AZ01",NA,NA,NA,"R",68.49,31.51
"23141","Arizona",1970,"02",37561,"Challenger",86760,"Incumbent",NA,NA,"AZ02",NA,NA,NA,"D",30.21,69.79
"23142","Arizona",1970,"03",81239,"Incumbent",49626,"Challenger",NA,NA,"AZ03",NA,NA,NA,"R",62.08,37.92
"23143","Arkansas",1970,"01",0,NA,0,"Incumbent",NA,NA,"AR01",NA,NA,NA,"D",0,100
"23144","Arkansas",1970,"02",0,NA,0,"Incumbent",NA,NA,"AR02",NA,NA,NA,"D",0,100
"23145","Arkansas",1970,"03",115532,"Challenger",57679,"Challenger",NA,NA,"AR03",NA,NA,NA,"R",66.7,33.3
"23146","Arkansas",1970,"04",0,NA,0,"Challenger",NA,NA,"AR04",NA,NA,NA,"D",0,100
"23147","California",1970,"01",108358,"Incumbent",62688,"Challenger",NA,NA,"CA01",NA,NA,NA,"R",63.35,36.65
"23148","California",1970,"02",37223,"Challenger",151070,"Incumbent",NA,NA,"CA02",NA,NA,NA,"D",19.77,80.23
"23149","California",1970,"03",69811,"Challenger",117496,"Incumbent",NA,NA,"CA03",NA,NA,NA,"D",37.27,62.73
"23150","California",1970,"04",48783,"Challenger",103485,"Incumbent",NA,NA,"CA04",NA,NA,NA,"D",32.04,67.96
"23151","California",1970,"05",31570,"Challenger",76567,"Incumbent",NA,NA,"CA05",NA,NA,NA,"D",29.19,70.81
"23152","California",1970,"06",96393,"Incumbent",84255,"Challenger",NA,NA,"CA06",NA,NA,NA,"R",53.36,46.64
"23153","California",1970,"07",64691,"Challenger",89784,"Challenger",NA,NA,"CA07",NA,NA,NA,"D",41.88,58.12
"23154","California",1970,"08",46872,"Challenger",104311,"Challenger",NA,NA,"CA08",NA,NA,NA,"D",31,69
"23155","California",1970,"09",49556,"Challenger",120041,"Incumbent",NA,NA,"CA09",NA,NA,NA,"D",29.22,70.78
"23156","Colorado",1970,"01",84643,"Challenger",74444,"Challenger",NA,NA,"CO01",NA,NA,NA,"R",53.21,46.79
"23157","Colorado",1970,"02",125274,"Challenger",72339,"Challenger",NA,NA,"CO02",NA,NA,NA,"R",63.39,36.61
"23158","Colorado",1970,"03",45610,"Challenger",87090,"Incumbent",NA,NA,"CO03",NA,NA,NA,"D",34.37,65.63
"23159","Colorado",1970,"04",62169,"Challenger",76244,"Incumbent",NA,NA,"CO04",NA,NA,NA,"D",44.92,55.08
"23160","Connecticut",1970,"01",87209,"Challenger",88374,"Incumbent",NA,NA,"CT01",NA,NA,NA,"D",49.67,50.33
"23161","Connecticut",1970,"02",92846,"Challenger",81492,"Challenger",NA,NA,"CT02",NA,NA,NA,"R",53.26,46.74
"23162","Connecticut",1970,"03",69084,"Challenger",89042,"Incumbent",NA,NA,"CT03",NA,NA,NA,"D",43.69,56.31
"23163","Connecticut",1970,"04",104494,"Challenger",78699,"Challenger",NA,NA,"CT04",NA,NA,NA,"R",57.04,42.96
"23164","Connecticut",1970,"05",78414,"Challenger",96947,"Incumbent",NA,NA,"CT05",NA,NA,NA,"D",44.72,55.28
"23165","Connecticut",1970,"06",92906,"Challenger",96969,"Challenger",NA,NA,"CT06",NA,NA,NA,"D",48.93,51.07
"23166","Delaware",1970,"00",86125,"Challenger",71429,"Challenger",NA,NA,"DE00",NA,NA,NA,"R",54.66,45.34
"23167","Florida",1970,"01",21951,"Challenger",88744,"Incumbent",NA,NA,"FL01",NA,NA,NA,"D",19.83,80.17
"23168","Florida",1970,"02",0,NA,0,"Incumbent",NA,NA,"FL02",NA,NA,NA,"D",0,100
"23169","Florida",1970,"03",0,NA,0,"Incumbent",NA,NA,"FL03",NA,NA,NA,"R",0,0
"23170","Florida",1970,"04",55311,"Challenger",75673,"Incumbent",NA,NA,"FL04",NA,NA,NA,"D",42.23,57.77
"23171","Florida",1970,"05",110841,"Incumbent",35398,"Challenger",NA,NA,"FL05",NA,NA,NA,"R",75.79,24.21
"23172","Florida",1970,"06",30252,"Challenger",78832,"Incumbent",NA,NA,"FL06",NA,NA,NA,"D",27.73,72.27
"23173","Florida",1970,"07",68646,"Challenger",78535,"Incumbent",NA,NA,"FL07",NA,NA,NA,"D",46.64,53.36
"23174","Florida",1970,"08",120466,"Challenger",58904,"Challenger",NA,NA,"FL08",NA,NA,NA,"R",67.16,32.84
"23175","Florida",1970,"09",50146,"Challenger",120565,"Incumbent",NA,NA,"FL09",NA,NA,NA,"D",29.37,70.63
"23176","Georgia",1970,"01",0,NA,70856,"Incumbent",NA,NA,"GA01",NA,NA,NA,"D",0,100
"23177","Georgia",1970,"02",5376,"Challenger",59994,"Challenger",NA,NA,"GA02",NA,NA,NA,"D",8.22,91.78
"23178","Georgia",1970,"03",0,NA,54588,"Incumbent",NA,NA,"GA03",NA,NA,NA,"D",0,100
"23179","Georgia",1970,"04",85848,"Incumbent",45908,"Challenger",NA,NA,"GA04",NA,NA,NA,"R",65.16,34.84
"23180","Georgia",1970,"05",78540,"Incumbent",58394,"Challenger",NA,NA,"GA05",NA,NA,NA,"R",57.36,42.64
"23181","Georgia",1970,"06",0,NA,92500,"Incumbent",NA,NA,"GA06",NA,NA,NA,"D",0,100
"23182","Georgia",1970,"07",30392,"Challenger",80149,"Incumbent",NA,NA,"GA07",NA,NA,NA,"D",27.49,72.51
"23183","Georgia",1970,"08",0,NA,52446,"Incumbent",NA,NA,"GA08",NA,NA,NA,"D",0,100
"23184","Georgia",1970,"09",25476,"Challenger",64603,"Challenger",NA,NA,"GA09",NA,NA,NA,"D",28.28,71.72
"23185","Hawaii",1970,"01",31764,"Challenger",85411,"Incumbent",NA,NA,"HI01",NA,NA,NA,"D",27.11,72.89
"23186","Hawaii",1970,"02",0,NA,91038,"Challenger",NA,NA,"HI02",NA,NA,NA,"D",0,100
"23187","Idaho",1970,"01",77515,"Incumbent",55743,"Challenger",NA,NA,"ID01",NA,NA,NA,"R",58.17,41.83
"23188","Idaho",1970,"02",66428,"Incumbent",31872,"Challenger",NA,NA,"ID02",NA,NA,NA,"R",67.58,32.42
"23189","Illinois",1970,"01",9267,"Challenger",93272,"Challenger",NA,NA,"IL01",NA,NA,NA,"D",9.04,90.96
"23190","Illinois",1970,"02",29853,"Challenger",88252,"Incumbent",NA,NA,"IL02",NA,NA,NA,"D",25.28,74.72
"23191","Illinois",1970,"03",44013,"Challenger",97693,"Challenger",NA,NA,"IL03",NA,NA,NA,"D",31.06,68.94
"23192","Illinois",1970,"04",117590,"Incumbent",55328,"Challenger",NA,NA,"IL04",NA,NA,NA,"R",68,32
"23193","Illinois",1970,"05",44049,"Challenger",97278,"Incumbent",NA,NA,"IL05",NA,NA,NA,"D",31.17,68.83
"23194","Illinois",1970,"06",53240,"Challenger",68182,"Incumbent",NA,NA,"IL06",NA,NA,NA,"D",43.85,56.15
"23195","Illinois",1970,"07",10235,"Challenger",70112,"Incumbent",NA,NA,"IL07",NA,NA,NA,"D",12.74,87.26
"23196","Illinois",1970,"08",34841,"Challenger",98453,"Incumbent",NA,NA,"IL08",NA,NA,NA,"D",26.14,73.86
"23197","Illinois",1970,"09",35795,"Challenger",111955,"Incumbent",NA,NA,"IL09",NA,NA,NA,"D",24.23,75.77
"23198","Indiana",1970,"01",38294,"Challenger",73145,"Incumbent",NA,NA,"IN01",NA,NA,NA,"D",34.36,65.64
"23199","Indiana",1970,"02",79163,"Incumbent",77959,"Challenger",NA,NA,"IN02",NA,NA,NA,"R",50.38,49.62
"23200","Indiana",1970,"03",64249,"Challenger",87064,"Incumbent",NA,NA,"IN03",NA,NA,NA,"D",42.46,57.54
"23201","Indiana",1970,"04",80326,"Incumbent",86582,"Challenger",NA,NA,"IN04",NA,NA,NA,"D",48.13,51.87
"23202","Indiana",1970,"05",86199,"Challenger",67740,"Challenger",NA,NA,"IN05",NA,NA,NA,"R",56,44
"23203","Indiana",1970,"06",115113,"Incumbent",74599,"Challenger",NA,NA,"IN06",NA,NA,NA,"R",60.68,39.32
"23204","Indiana",1970,"07",97152,"Incumbent",73042,"Challenger",NA,NA,"IN07",NA,NA,NA,"R",57.08,42.92
"23205","Indiana",1970,"08",93088,"Incumbent",83911,"Challenger",NA,NA,"IN08",NA,NA,NA,"R",52.59,47.41
"23206","Indiana",1970,"09",62772,"Challenger",104599,"Incumbent",NA,NA,"IN09",NA,NA,NA,"D",37.5,62.5
"23207","Iowa",1970,"01",60270,"Incumbent",59505,"Challenger",NA,NA,"IA01",NA,NA,NA,"R",50.32,49.68
"23208","Iowa",1970,"02",54932,"Challenger",84049,"Incumbent",NA,NA,"IA02",NA,NA,NA,"D",39.52,60.48
"23209","Iowa",1970,"03",66087,"Incumbent",45958,"Challenger",NA,NA,"IA03",NA,NA,NA,"R",58.98,41.02
"23210","Iowa",1970,"04",59396,"Incumbent",49369,"Challenger",NA,NA,"IA04",NA,NA,NA,"R",54.61,45.39
"23211","Iowa",1970,"05",37374,"Challenger",73820,"Incumbent",NA,NA,"IA05",NA,NA,NA,"D",33.61,66.39
"23212","Iowa",1970,"06",57285,"Challenger",43257,"Challenger",NA,NA,"IA06",NA,NA,NA,"R",56.98,43.02
"23213","Iowa",1970,"07",53084,"Incumbent",31552,"Challenger",NA,NA,"IA07",NA,NA,NA,"R",62.72,37.28
"23214","Kansas",1970,"01",83923,"Incumbent",63791,"Challenger",NA,NA,"KS01",NA,NA,NA,"R",56.81,43.19
"23215","Kansas",1970,"02",68843,"Incumbent",80161,"Challenger",NA,NA,"KS02",NA,NA,NA,"D",46.2,53.8
"23216","Kansas",1970,"03",74603,"Incumbent",64344,"Challenger",NA,NA,"KS03",NA,NA,NA,"R",53.69,46.31
"23217","Kansas",1970,"04",85058,"Incumbent",47004,"Challenger",NA,NA,"KS04",NA,NA,NA,"R",64.41,35.59
"23218","Kansas",1970,"05",94837,"Incumbent",46688,"Challenger",NA,NA,"KS05",NA,NA,NA,"R",67.01,32.99
"23219","Kentucky",1970,"01",0,NA,27829,"Incumbent",NA,NA,"KY01",NA,NA,NA,"D",0,100
"23220","Kentucky",1970,"02",0,NA,21024,"Incumbent",NA,NA,"KY02",NA,NA,NA,"D",0,100
"23221","Kentucky",1970,"03",49891,"Incumbent",50102,"Challenger",NA,NA,"KY03",NA,NA,NA,"D",49.89,50.11
"23222","Kentucky",1970,"04",83037,"Incumbent",41659,"Challenger",NA,NA,"KY04",NA,NA,NA,"R",66.59,33.41
"23223","Kentucky",1970,"05",49266,"Incumbent",11977,"Challenger",NA,NA,"KY05",NA,NA,NA,"R",80.44,19.56
"23224","Kentucky",1970,"06",23971,"Challenger",44322,"Incumbent",NA,NA,"KY06",NA,NA,NA,"D",35.1,64.9
"23225","Kentucky",1970,"07",16648,"Challenger",50672,"Challenger",NA,NA,"KY07",NA,NA,NA,"D",24.73,75.27
"23226","Louisiana",1970,"01",0,NA,66284,"Incumbent",NA,NA,"LA01",NA,NA,NA,"D",0,100
"23227","Louisiana",1970,"02",19703,"Challenger",51812,"Incumbent",NA,NA,"LA02",NA,NA,NA,"D",27.55,72.45
"23228","Louisiana",1970,"03",0,NA,48677,"Incumbent",NA,NA,"LA03",NA,NA,NA,"D",0,100
"23229","Louisiana",1970,"04",0,NA,44848,"Incumbent",NA,NA,"LA04",NA,NA,NA,"D",0,100
"23230","Louisiana",1970,"05",0,NA,31087,"Incumbent",NA,NA,"LA05",NA,NA,NA,"D",0,100
"23231","Louisiana",1970,"06",0,NA,36632,"Incumbent",NA,NA,"LA06",NA,NA,NA,"D",0,100
"23232","Louisiana",1970,"07",0,NA,24517,"Incumbent",NA,NA,"LA07",NA,NA,NA,"D",0,100
"23233","Louisiana",1970,"08",0,NA,26607,"Incumbent",NA,NA,"LA08",NA,NA,NA,"D",0,100
"23234","Maine",1970,"01",68671,"Challenger",99483,"Incumbent",NA,NA,"ME01",NA,NA,NA,"D",40.84,59.16
"23235","Maine",1970,"02",53642,"Challenger",96235,"Incumbent",NA,NA,"ME02",NA,NA,NA,"D",35.79,64.21
"23236","Maryland",1970,"01",79594,"Incumbent",24923,"Challenger",NA,NA,"MD01",NA,NA,NA,"R",76.15,23.85
"23237","Maryland",1970,"02",40177,"Challenger",87224,"Incumbent",NA,NA,"MD02",NA,NA,NA,"D",31.54,68.46
"23238","Maryland",1970,"03",0,NA,52374,"Incumbent",NA,NA,"MD03",NA,NA,NA,"D",0,100
"23239","Maryland",1970,"04",23491,"Challenger",54936,"Challenger",NA,NA,"MD04",NA,NA,NA,"D",29.95,70.05
"23240","Maryland",1970,"05",84314,"Incumbent",52979,"Challenger",NA,NA,"MD05",NA,NA,NA,"R",61.41,38.59
"23241","Maryland",1970,"06",55511,"Challenger",59267,"Challenger",NA,NA,"MD06",NA,NA,NA,"D",48.36,51.64
"23242","Maryland",1970,"07",42566,"Challenger",60390,"Challenger",NA,NA,"MD07",NA,NA,NA,"D",41.34,58.66
"23243","Maryland",1970,"08",104647,"Incumbent",60453,"Challenger",NA,NA,"MD08",NA,NA,NA,"R",63.38,36.62
"23244","Massachusetts",1970,"01",117045,"Incumbent",0,NA,NA,NA,"MA01",NA,NA,NA,"R",100,0
"23245","Massachusetts",1970,"02",0,NA,111430,"Incumbent",NA,NA,"MA02",NA,NA,NA,"D",0,100
"23246","Massachusetts",1970,"03",60575,"Challenger",63942,"Challenger",NA,NA,"MA03",NA,NA,NA,"D",48.65,51.35
"23247","Massachusetts",1970,"04",79870,"Challenger",95016,"Incumbent",NA,NA,"MA04",NA,NA,NA,"D",45.67,54.33
"23248","Massachusetts",1970,"05",116666,"Incumbent",67646,"Challenger",NA,NA,"MA05",NA,NA,NA,"R",63.3,36.7
"23249","Massachusetts",1970,"06",70955,"Challenger",114276,"Challenger",NA,NA,"MA06",NA,NA,NA,"D",38.31,61.69
"23250","Massachusetts",1970,"07",52290,"Challenger",107770,"Incumbent",NA,NA,"MA07",NA,NA,NA,"D",32.67,67.33
"23251","Massachusetts",1970,"08",0,NA,89875,"Incumbent",NA,NA,"MA08",NA,NA,NA,"D",0,100
"23252","Massachusetts",1970,"09",17324,"Challenger",50269,"Challenger",NA,NA,"MA09",NA,NA,NA,"D",25.63,74.37
"23253","Michigan",1970,"01",11876,"Challenger",93075,"Incumbent",NA,NA,"MI01",NA,NA,NA,"D",11.32,88.68
"23254","Michigan",1970,"02",88071,"Incumbent",52782,"Challenger",NA,NA,"MI02",NA,NA,NA,"R",62.53,37.47
"23255","Michigan",1970,"03",80447,"Incumbent",62530,"Challenger",NA,NA,"MI03",NA,NA,NA,"R",56.27,43.73
"23256","Michigan",1970,"04",74471,"Incumbent",45838,"Challenger",NA,NA,"MI04",NA,NA,NA,"R",61.9,38.1
"23257","Michigan",1970,"05",88208,"Incumbent",55337,"Challenger",NA,NA,"MI05",NA,NA,NA,"R",61.45,38.55
"23258","Michigan",1970,"06",84276,"Incumbent",55591,"Challenger",NA,NA,"MI06",NA,NA,NA,"R",60.25,39.75
"23259","Michigan",1970,"07",97683,"Incumbent",41235,"Challenger",NA,NA,"MI07",NA,NA,NA,"R",70.32,29.68
"23260","Michigan",1970,"08",85634,"Incumbent",44400,"Challenger",NA,NA,"MI08",NA,NA,NA,"R",65.86,34.14
"23261","Michigan",1970,"09",94027,"Incumbent",51223,"Challenger",NA,NA,"MI09",NA,NA,NA,"R",64.73,35.27
"23262","Minnesota",1970,"01",121802,"Incumbent",53995,"Challenger",NA,NA,"MN01",NA,NA,NA,"R",69.29,30.71
"23263","Minnesota",1970,"02",94080,"Incumbent",54498,"Challenger",NA,NA,"MN02",NA,NA,NA,"R",63.32,36.68
"23264","Minnesota",1970,"03",110921,"Challenger",108141,"Challenger",NA,NA,"MN03",NA,NA,NA,"R",50.63,49.37
"23265","Minnesota",1970,"04",45680,"Challenger",131263,"Incumbent",NA,NA,"MN04",NA,NA,NA,"D",25.82,74.18
"23266","Minnesota",1970,"05",61682,"Challenger",83207,"Incumbent",NA,NA,"MN05",NA,NA,NA,"D",42.57,57.43
"23267","Minnesota",1970,"06",88753,"Incumbent",81004,"Challenger",NA,NA,"MN06",NA,NA,NA,"R",52.28,47.72
"23268","Minnesota",1970,"07",67296,"Incumbent",79378,"Challenger",NA,NA,"MN07",NA,NA,NA,"D",45.88,54.12
"23269","Minnesota",1970,"08",38369,"Challenger",118149,"Incumbent",NA,NA,"MN08",NA,NA,NA,"D",24.51,75.49
"23270","Mississippi",1970,"01",0,NA,42367,"Incumbent",NA,NA,"MS01",NA,NA,NA,"D",0,100
"23271","Mississippi",1970,"02",0,NA,51689,"Incumbent",NA,NA,"MS02",NA,NA,NA,"D",0,100
"23272","Mississippi",1970,"03",28847,"Challenger",50527,"Incumbent",NA,NA,"MS03",NA,NA,NA,"D",36.34,63.66
"23273","Mississippi",1970,"04",0,NA,66064,"Incumbent",NA,NA,"MS04",NA,NA,NA,"D",0,100
"23274","Mississippi",1970,"05",0,NA,58546,"Incumbent",NA,NA,"MS05",NA,NA,NA,"D",0,100
"23275","Missouri",1970,"01",0,NA,58082,"Incumbent",NA,NA,"MO01",NA,NA,NA,"D",0,100
"23276","Missouri",1970,"02",66503,"Challenger",93294,"Incumbent",NA,NA,"MO02",NA,NA,NA,"D",41.62,58.38
"23277","Missouri",1970,"03",24651,"Challenger",73021,"Incumbent",NA,NA,"MO03",NA,NA,NA,"D",25.24,74.76
"23278","Missouri",1970,"04",53204,"Challenger",80153,"Incumbent",NA,NA,"MO04",NA,NA,NA,"D",39.9,60.1
"23279","Missouri",1970,"05",31806,"Challenger",51668,"Incumbent",NA,NA,"MO05",NA,NA,NA,"D",38.1,61.9
"23280","Missouri",1970,"06",63789,"Challenger",74496,"Incumbent",NA,NA,"MO06",NA,NA,NA,"D",46.13,53.87
"23281","Missouri",1970,"07",92965,"Incumbent",0,NA,NA,NA,"MO07",NA,NA,NA,"R",100,0
"23282","Missouri",1970,"08",53181,"Challenger",97560,"Incumbent",NA,NA,"MO08",NA,NA,NA,"D",35.28,64.72
"23283","Missouri",1970,"09",58103,"Challenger",100988,"Incumbent",NA,NA,"MO09",NA,NA,NA,"D",36.52,63.48
"23284","Montana",1970,"01",64388,"Challenger",63175,"Incumbent",NA,NA,"MT01",NA,NA,NA,"R",50.48,49.52
"23285","Montana",1970,"02",43752,"Challenger",78082,"Challenger",NA,NA,"MT02",NA,NA,NA,"D",35.91,64.09
"23286","Nebraska",1970,"01",79131,"Challenger",36240,"Challenger",NA,NA,"NE01",NA,NA,NA,"R",68.59,31.41
"23287","Nebraska",1970,"02",69671,"Challenger",64620,"Challenger",NA,NA,"NE02",NA,NA,NA,"R",51.88,48.12
"23288","Nebraska",1970,"03",93705,"Incumbent",63698,"Challenger",NA,NA,"NE03",NA,NA,NA,"R",59.53,40.47
"23289","Nevada",1970,"00",24147,"Challenger",113496,"Incumbent",NA,NA,"NV00",NA,NA,NA,"D",17.54,82.46
"23290","New Hampshire",1970,"01",72170,"Incumbent",34882,"Challenger",NA,NA,"NH01",NA,NA,NA,"R",67.42,32.58
"23291","New Hampshire",1970,"02",74219,"Incumbent",32374,"Challenger",NA,NA,"NH02",NA,NA,NA,"R",69.63,30.37
"23292","New Jersey",1970,"01",83726,"Incumbent",52567,"Challenger",NA,NA,"NJ01",NA,NA,NA,"R",61.43,38.57
"23293","New Jersey",1970,"02",69392,"Incumbent",64882,"Challenger",NA,NA,"NJ02",NA,NA,NA,"R",51.68,48.32
"23294","New Jersey",1970,"03",68675,"Challenger",87973,"Incumbent",NA,NA,"NJ03",NA,NA,NA,"D",43.84,56.16
"23295","New Jersey",1970,"04",65030,"Challenger",91670,"Incumbent",NA,NA,"NJ04",NA,NA,NA,"D",41.5,58.5
"23296","New Jersey",1970,"05",111553,"Incumbent",53436,"Challenger",NA,NA,"NJ05",NA,NA,NA,"R",67.61,32.39
"23297","New Jersey",1970,"06",88051,"Challenger",72347,"Challenger",NA,NA,"NJ06",NA,NA,NA,"R",54.9,45.1
"23298","New Jersey",1970,"07",90410,"Incumbent",63928,"Challenger",NA,NA,"NJ07",NA,NA,NA,"R",58.58,41.42
"23299","New Jersey",1970,"08",48011,"Challenger",75056,"Challenger",NA,NA,"NJ08",NA,NA,NA,"D",39.01,60.99
"23300","New Jersey",1970,"09",68974,"Challenger",91589,"Incumbent",NA,NA,"NJ09",NA,NA,NA,"D",42.96,57.04
"23301","New Mexico",1970,"01",91187,"Incumbent",64598,"Challenger",NA,NA,"NM01",NA,NA,NA,"R",58.53,41.47
"23302","New Mexico",1970,"02",61074,"Incumbent",64518,"Challenger",NA,NA,"NM02",NA,NA,NA,"D",48.63,51.37
"23303","New York",1970,"01",99503,"Challenger",108746,"Incumbent",NA,NA,"NY01",NA,NA,NA,"D",47.78,52.22
"23304","New York",1970,"02",107433,"Incumbent",54996,"Challenger",NA,NA,"NY02",NA,NA,NA,"R",66.14,33.86
"23305","New York",1970,"03",66196,"Challenger",94414,"Incumbent",NA,NA,"NY03",NA,NA,NA,"D",41.22,58.78
"23306","New York",1970,"04",91787,"Incumbent",56411,"Challenger",NA,NA,"NY04",NA,NA,NA,"R",61.94,38.06
"23307","New York",1970,"05",93824,"Challenger",84738,"Incumbent",NA,NA,"NY05",NA,NA,NA,"R",52.54,47.46
"23308","New York",1970,"06",89250,"Incumbent",0,NA,NA,NA,"NY06",NA,NA,NA,"R",100,0
"23309","New York",1970,"07",0,NA,112983,"Incumbent",NA,NA,"NY07",NA,NA,NA,"D",0,100
