"","state","year","district","RepVotes","RepStatus","DemVotes","DemStatus","rep_votes_major_percent","dem_votes_major_percent","district_id","WinnerParty","TotalVotesMajor","vote_margin"
"14806","California",1952,"21",112100,"Challenger",97007,"Challenger",53.61,46.39,"CA21","R",209107,0.072178358
"14807","California",1952,"22",85039,"Challenger",55534,"Challenger",60.49,39.51,"CA22","R",140573,0.209890946
"14808","California",1952,"23",0,NA,0,NA,0,0,"CA23","R",0,Inf
"14809","California",1952,"24",0,NA,0,NA,0,0,"CA24","R",0,Inf
"14810","California",1952,"25",135465,"Incumbent",75125,"Challenger",64.33,35.67,"CA25","R",210590,0.286528325
"14811","California",1952,"26",0,NA,0,NA,0,0,"CA26","R",0,Inf
"14812","California",1952,"27",56202,"Challenger",68773,"Incumbent",44.97,55.03,"CA27","D",124975,0.100588118
"14813","California",1952,"28",106972,"Challenger",62779,"Challenger",63.02,36.98,"CA28","R",169751,0.260340145
"14814","California",1952,"29",0,NA,0,NA,0,0,"CA29","R",0,Inf
"14815","California",1952,"30",121332,"Challenger",82311,"Challenger",59.58,40.42,"CA30","R",203643,0.191614738
"14816","Colorado",1952,"1",97442,"Challenger",101864,"Challenger",48.89,51.11,"CO01","D",199306,0.022186989
"14817","Colorado",1952,"2",113566,"Incumbent",66300,"Challenger",63.14,36.86,"CO02","R",179866,0.262784517
"14818","Colorado",1952,"3",84739,"Incumbent",62025,"Challenger",57.74,42.26,"CO03","R",146764,0.154765474
"14819","Colorado",1952,"4",39647,"Challenger",39676,"Incumbent",49.98,50.02,"CO04","D",79323,0.000365594
"14820","Connecticut",1952,"1",136540,"Challenger",160080,"Challenger",46.03,53.97,"CT01","D",296620,0.079360798
"14821","Connecticut",1952,"AL",601238,"Incumbent",489645,"Challenger",55.11,44.89,"CT00","R",1090883,0.10229603
"14822","Connecticut",1952,"2",90827,"Incumbent",72868,"Challenger",55.49,44.51,"CT02","R",163695,0.109710132
"14823","Connecticut",1952,"3",111018,"Challenger",99408,"Incumbent",52.76,47.24,"CT03","R",210426,0.05517379
"14824","Connecticut",1952,"4",164689,"Incumbent",107881,"Challenger",60.42,39.58,"CT04","R",272570,0.208416187
"14825","Connecticut",1952,"5",83848,"Incumbent",64020,"Challenger",56.7,43.3,"CT05","R",147868,0.134092569
"14826","Delaware",1952,"AL",88285,"Challenger",81730,"Challenger",51.93,48.07,"DE00","R",170015,0.038555422
"14827","Florida",1952,"1",67286,"Challenger",69149,"Challenger",49.32,50.68,"FL01","D",136435,0.013654854
"14828","Florida",1952,"2",0,NA,64080,"Incumbent",0,100,"FL02","D",64080,1
"14829","Florida",1952,"3",0,NA,74909,"Incumbent",0,100,"FL03","D",74909,1
"14830","Florida",1952,"4",59458,"Challenger",115611,"Incumbent",33.96,66.04,"FL04","D",175069,0.320747819
"14831","Florida",1952,"5",0,NA,89943,"Incumbent",0,100,"FL05","D",89943,1
"14832","Florida",1952,"6",36113,"Challenger",55901,"Incumbent",39.25,60.75,"FL06","D",92014,0.215054231
"14833","Florida",1952,"7",28725,"Challenger",36973,"Challenger",43.72,56.28,"FL07","D",65698,0.125544157
"14834","Florida",1952,"8",0,NA,43447,"Challenger",0,100,"FL08","D",43447,1
"14835","Georgia",1952,"1",0,NA,57088,"Incumbent",0,100,"GA01","D",57088,1
"14836","Georgia",1952,"2",0,NA,42226,"Incumbent",0,100,"GA02","D",42226,1
"14837","Georgia",1952,"3",0,NA,53161,"Incumbent",0,100,"GA03","D",53161,1
"14838","Georgia",1952,"4",0,NA,52327,"Incumbent",0,100,"GA04","D",52327,1
"14839","Georgia",1952,"5",0,NA,83920,"Incumbent",0,100,"GA05","D",83920,1
"14840","Georgia",1952,"6",0,NA,49635,"Incumbent",0,100,"GA06","D",49635,1
"14841","Georgia",1952,"7",0,NA,65416,"Incumbent",0,100,"GA07","D",65416,1
"14842","Georgia",1952,"8",0,NA,51349,"Incumbent",0,100,"GA08","D",51349,1
"14843","Georgia",1952,"9",0,NA,47327,"Challenger",0,100,"GA09","D",47327,1
"14844","Georgia",1952,"10",0,NA,44646,"Incumbent",0,100,"GA10","D",44646,1
"14845","Idaho",1952,"1",54134,"Incumbent",54725,"Challenger",49.73,50.27,"ID01","D",108859,0.005429041
"14846","Idaho",1952,"2",103047,"Challenger",52692,"Challenger",66.17,33.83,"ID02","R",155739,0.323329417
"14847","Illinois",1952,"1",34571,"Challenger",95899,"Incumbent",26.5,73.5,"IL01","D",130470,0.470054419
"14848","Illinois",1952,"2",89080,"Incumbent",94253,"Challenger",48.59,51.41,"IL02","D",183333,0.028216415
"14849","Illinois",1952,"3",102328,"Incumbent",85539,"Challenger",54.47,45.53,"IL03","R",187867,0.089366413
"14850","Illinois",1952,"4",131215,"Incumbent",100809,"Challenger",56.55,43.45,"IL04","R",232024,0.131046788
"14851","Illinois",1952,"5",57775,"Challenger",104900,"Incumbent",35.52,64.48,"IL05","D",162675,0.289688028
"14852","Illinois",1952,"6",65537,"Challenger",112121,"Incumbent",36.89,63.11,"IL06","D",177658,0.262211665
"14853","Illinois",1952,"7",48000,"Challenger",111960,"Incumbent",30.01,69.99,"IL07","D",159960,0.399849962
"14854","Illinois",1952,"8",61048,"Challenger",87871,"Incumbent",40.99,59.01,"IL08","D",148919,0.180118051
"14855","Illinois",1952,"9",79429,"Challenger",87285,"Incumbent",47.64,52.36,"IL09","D",166714,0.047122617
"14856","Illinois",1952,"10",138560,"Incumbent",74467,"Challenger",65.04,34.96,"IL10","R",213027,0.300867965
"14857","Illinois",1952,"11",103265,"Incumbent",70691,"Challenger",59.36,40.64,"IL11","R",173956,0.187254248
"14858","Illinois",1952,"12",113762,"Incumbent",90444,"Challenger",55.71,44.29,"IL12","R",204206,0.114188613
"14859","Illinois",1952,"13",184696,"Incumbent",77068,"Challenger",70.56,29.44,"IL13","R",261764,0.411164255
"14860","Illinois",1952,"14",137881,"Incumbent",54953,"Challenger",71.5,28.5,"IL14","R",192834,0.430048643
"14861","Illinois",1952,"15",103398,"Incumbent",59050,"Challenger",63.65,36.35,"IL15","R",162448,0.272998129
"14862","Illinois",1952,"16",110182,"Incumbent",55399,"Challenger",66.54,33.46,"IL16","R",165581,0.330853178
"14863","Illinois",1952,"17",105042,"Incumbent",60112,"Challenger",63.6,36.4,"IL17","R",165154,0.272049118
"14864","Illinois",1952,"18",83706,"Incumbent",67905,"Challenger",55.21,44.79,"IL18","R",151611,0.10422067
"14865","Illinois",1952,"19",94141,"Incumbent",60619,"Challenger",60.83,39.17,"IL19","R",154760,0.216606358
"14866","Illinois",1952,"20",84994,"Challenger",52586,"Challenger",61.78,38.22,"IL20","R",137580,0.235557494
"14867","Illinois",1952,"21",85248,"Incumbent",94026,"Incumbent",47.55,52.45,"IL21","D",179274,0.048964155
"14868","Illinois",1952,"22",92851,"Incumbent",54576,"Challenger",62.98,37.02,"IL22","R",147427,0.259620015
"14869","Illinois",1952,"23",89428,"Challenger",65442,"Challenger",57.74,42.26,"IL23","R",154870,0.154878285
"14870","Illinois",1952,"24",63778,"Challenger",117408,"Incumbent",35.2,64.8,"IL24","D",181186,0.295994172
"14871","Illinois",1952,"25",88810,"Incumbent",69245,"Challenger",56.19,43.81,"IL25","R",158055,0.123786024
"14872","Indiana",1952,"1",71617,"Challenger",93187,"Incumbent",43.46,56.54,"IN01","D",164804,0.130882746
"14873","Indiana",1952,"2",94795,"Incumbent",54025,"Challenger",63.7,36.3,"IN02","R",148820,0.273955114
"14874","Indiana",1952,"3",107839,"Incumbent",88776,"Challenger",54.85,45.15,"IN03","R",196615,0.09695598
"14875","Indiana",1952,"4",95613,"Incumbent",53154,"Challenger",64.27,35.73,"IN04","R",148767,0.285406038
"14876","Indiana",1952,"5",114081,"Incumbent",84825,"Challenger",57.35,42.65,"IN05","R",198906,0.147084553
"14877","Indiana",1952,"6",86899,"Incumbent",68709,"Challenger",55.84,44.16,"IN06","R",155608,0.116896304
"14878","Indiana",1952,"7",85601,"Incumbent",66218,"Challenger",56.38,43.62,"IN07","R",151819,0.127671767
"14879","Indiana",1952,"8",98226,"Challenger",87770,"Incumbent",52.81,47.19,"IN08","R",185996,0.056216263
"14880","Indiana",1952,"9",74052,"Incumbent",56759,"Challenger",56.61,43.39,"IN09","R",130811,0.132198363
"14881","Indiana",1952,"10",103937,"Incumbent",67932,"Challenger",60.47,39.53,"IN10","R",171869,0.20949095
"14882","Indiana",1952,"11",160929,"Incumbent",109403,"Challenger",59.53,40.47,"IN11","R",270332,0.190602666
"14883","Iowa",1952,"1",105526,"Incumbent",62011,"Challenger",62.99,37.01,"IA01","R",167537,0.259733671
"14884","Iowa",1952,"2",114553,"Incumbent",69421,"Challenger",62.27,37.73,"IA02","R",183974,0.245317273
"14885","Iowa",1952,"3",109992,"Challenger",56871,"Challenger",65.92,34.08,"IA03","R",166863,0.318350983
"14886","Iowa",1952,"4",73317,"Incumbent",44900,"Challenger",62.02,37.98,"IA04","R",118217,0.240379979
"14887","Iowa",1952,"5",95057,"Incumbent",66303,"Challenger",58.91,41.09,"IA05","R",161360,0.178197819
"14888","Iowa",1952,"6",86842,"Incumbent",39245,"Challenger",68.87,31.13,"IA06","R",126087,0.377493318
"14889","Iowa",1952,"7",82462,"Incumbent",39999,"Challenger",67.34,32.66,"IA07","R",122461,0.346747128
"14890","Iowa",1952,"8",94561,"Incumbent",0,NA,100,0,"IA08","R",94561,1
"14891","Kansas",1952,"1",64963,"Incumbent",68909,"Challenger",48.53,51.47,"KS01","D",133872,0.029475917
"14892","Kansas",1952,"2",91676,"Incumbent",68396,"Challenger",57.27,42.73,"KS02","R",160072,0.145434554
"14893","Kansas",1952,"3",57126,"Incumbent",38960,"Challenger",59.45,40.55,"KS03","R",96086,0.189059801
"14894","Kansas",1952,"4",118206,"Incumbent",80697,"Challenger",59.43,40.57,"KS04","R",198903,0.188579358
"14895","Kansas",1952,"5",90967,"Incumbent",37361,"Challenger",70.89,29.11,"KS05","R",128328,0.417726451
"14896","Kansas",1952,"6",66723,"Incumbent",39955,"Challenger",62.55,37.45,"KS06","R",106678,0.250923339
"14897","Kentucky",1952,"1",34360,"Challenger",66106,"Incumbent",34.2,65.8,"KY01","D",100466,0.315987498
"14898","Kentucky",1952,"2",48191,"Challenger",57518,"Challenger",45.59,54.41,"KY02","D",105709,0.08823279
"14899","Kentucky",1952,"3",95041,"Challenger",80347,"Challenger",54.19,45.81,"KY03","R",175388,0.083779962
"14900","Kentucky",1952,"4",43981,"Challenger",55670,"Incumbent",44.14,55.86,"KY04","D",99651,0.117299375
"14901","Kentucky",1952,"5",63058,"Challenger",78431,"Incumbent",44.57,55.43,"KY05","D",141489,0.108651556
"14902","Kentucky",1952,"6",53297,"Challenger",68554,"Challenger",43.74,56.26,"KY06","D",121851,0.125210298
"14903","Kentucky",1952,"7",38290,"Challenger",53238,"Incumbent",41.83,58.17,"KY07","D",91528,0.163316144
"14904","Kentucky",1952,"8",78584,"Incumbent",35556,"Challenger",68.85,31.15,"KY08","R",114140,0.376975644
"14905","Louisiana",1952,"1",36161,"Challenger",71448,"Incumbent",33.6,66.4,"LA01","D",107609,0.327918669
"14906","Louisiana",1952,"2",0,NA,68112,"Incumbent",0,100,"LA02","D",68112,1
"14907","Louisiana",1952,"3",0,NA,33184,"Incumbent",0,100,"LA03","D",33184,1
"14908","Louisiana",1952,"4",0,NA,40724,"Incumbent",0,100,"LA04","D",40724,1
"14909","Louisiana",1952,"5",0,NA,32743,"Incumbent",0,100,"LA05","D",32743,1
"14910","Louisiana",1952,"6",0,NA,61744,"Incumbent",0,100,"LA06","D",61744,1
"14911","Louisiana",1952,"7",0,NA,40811,"Challenger",0,100,"LA07","D",40811,1
"14912","Louisiana",1952,"8",0,NA,31476,"Challenger",0,100,"LA08","D",31476,1
"14913","Maine",1952,"1",56239,"Incumbent",35078,"Challenger",61.59,38.41,"ME01","R",91317,0.231731222
"14914","Maine",1952,"2",55393,"Incumbent",27527,"Challenger",66.8,33.2,"ME02","R",82920,0.336058852
"14915","Maine",1952,"3",45095,"Challenger",14103,"Challenger",76.18,23.82,"ME03","R",59198,0.5235312
"14916","Maryland",1952,"1",47164,"Incumbent",30162,"Challenger",60.99,39.01,"MD01","R",77326,0.219874298
"14917","Maryland",1952,"2",95811,"Incumbent",60121,"Challenger",61.44,38.56,"MD02","R",155932,0.22888182
"14918","Maryland",1952,"3",24879,"Challenger",60659,"Incumbent",29.09,70.91,"MD03","D",85538,0.418293624
"14919","Maryland",1952,"4",44974,"Challenger",54215,"Incumbent",45.34,54.66,"MD04","D",99189,0.093165573
"14920","Maryland",1952,"5",68405,"Challenger",67366,"Challenger",50.38,49.62,"MD05","R",135771,0.007652591
"14921","Maryland",1952,"6",94603,"Challenger",69050,"Challenger",57.81,42.19,"MD06","R",163653,0.156141348
"14922","Maryland",1952,"7",60277,"Challenger",63652,"Challenger",48.64,51.36,"MD07","D",123929,0.027233335
"14923","Massachusetts",1952,"1",101512,"Incumbent",49379,"Challenger",67.28,32.72,"MA01","R",150891,0.345501057
"14924","Massachusetts",1952,"2",81847,"Challenger",88424,"Challenger",48.07,51.93,"MA02","D",170271,0.03862666
"14925","Massachusetts",1952,"3",52348,"Challenger",108743,"Challenger",32.5,67.5,"MA03","D",161091,0.350081631
"14926","Massachusetts",1952,"4",77536,"Challenger",93530,"Incumbent",45.33,54.67,"MA04","D",171066,0.093496078
"14927","Massachusetts",1952,"5",146269,"Incumbent",45650,"Challenger",76.21,23.79,"MA05","R",191919,0.524278472
"14928","Massachusetts",1952,"6",139657,"Incumbent",0,NA,100,0,"MA06","R",139657,1
"14929","Massachusetts",1952,"7",34663,"Challenger",105662,"Incumbent",24.7,75.3,"MA07","D",140325,0.505961162
"14930","Massachusetts",1952,"8",85918,"Incumbent",82114,"Challenger",51.13,48.87,"MA08","R",168032,0.022638545
"14931","Massachusetts",1952,"9",103708,"Incumbent",71129,"Challenger",59.32,40.68,"MA09","R",174837,0.186339276
"14932","Massachusetts",1952,"10",101221,"Challenger",84021,"Challenger",54.64,45.36,"MA10","R",185242,0.092851513
"14933","Massachusetts",1952,"11",37816,"Challenger",86532,"Challenger",30.41,69.59,"MA11","D",124348,0.39177148
"14934","Massachusetts",1952,"12",24271,"Challenger",111986,"Incumbent",17.81,82.19,"MA12","D",136257,0.643746743
"14935","Massachusetts",1952,"13",114761,"Incumbent",74730,"Challenger",60.56,39.44,"MA13","R",189491,0.211255416
"14936","Massachusetts",1952,"14",108215,"Incumbent",62554,"Challenger",63.37,36.63,"MA14","R",170769,0.267384596
"14937","Michigan",1952,"1",21442,"Challenger",118695,"Incumbent",15.3,84.7,"MI01","D",140137,0.693985172
"14938","Michigan",1952,"2",101341,"Incumbent",58024,"Challenger",63.59,36.41,"MI02","R",159365,0.271809996
"14939","Michigan",1952,"3",95061,"Incumbent",57666,"Challenger",62.24,37.76,"MI03","R",152727,0.244848652
"14940","Michigan",1952,"4",87703,"Incumbent",43450,"Challenger",66.87,33.13,"MI04","R",131153,0.33741508
"14941","Michigan",1952,"5",109807,"Incumbent",55147,"Challenger",66.57,33.43,"MI05","R",164954,0.331365108
"14942","Michigan",1952,"6",108263,"Challenger",96682,"Challenger",52.83,47.17,"MI06","R",204945,0.056507844
"14943","Michigan",1952,"7",101936,"Incumbent",66699,"Challenger",60.45,39.55,"MI07","R",168635,0.20895425
"14944","Michigan",1952,"8",91731,"Challenger",45431,"Challenger",66.88,33.12,"MI08","R",137162,0.337557049
"14945","Michigan",1952,"9",70456,"Incumbent",47456,"Challenger",59.75,40.25,"MI09","R",117912,0.195060723
"14946","Michigan",1952,"10",69727,"Challenger",33602,"Challenger",67.48,32.52,"MI10","R",103329,0.349611435
"14947","Michigan",1952,"11",54883,"Challenger",37701,"Challenger",59.28,40.72,"MI11","R",92584,0.185582822
"14948","Michigan",1952,"12",47160,"Incumbent",33892,"Challenger",58.18,41.82,"MI12","R",81052,0.163697379
"14949","Michigan",1952,"13",47881,"Challenger",88473,"Incumbent",35.12,64.88,"MI13","D",136354,0.297695704
"14950","Michigan",1952,"14",103366,"Challenger",117027,"Incumbent",46.9,53.1,"MI14","D",220393,0.061984727
"14951","Michigan",1952,"15",54236,"Challenger",109109,"Incumbent",33.2,66.8,"MI15","D",163345,0.335933148
"14952","Michigan",1952,"16",89159,"Challenger",139011,"Incumbent",39.08,60.92,"MI16","D",228170,0.218486216
"14953","Michigan",1952,"17",94517,"Challenger",84001,"Challenger",52.95,47.05,"MI17","R",178518,0.058907225
"14954","Michigan",1952,"18",108673,"Incumbent",84308,"Challenger",56.31,43.69,"MI18","R",192981,0.126255953
"14955","Minnesota",1952,"1",103218,"Incumbent",0,NA,100,0,"MN01","R",103218,0.559224166
"14956","Minnesota",1952,"2",101641,"Incumbent",0,NA,100,0,"MN02","R",101641,0.523774855
"14957","Minnesota",1952,"3",105320,"Challenger",0,NA,100,0,"MN03","R",105320,0.091986327
"14958","Minnesota",1952,"4",60827,"Challenger",0,NA,100,0,"MN04","R",60827,0.611373239
"14959","Minnesota",1952,"5",99027,"Incumbent",0,NA,100,0,"MN05","R",99027,0.310026558
"14960","Minnesota",1952,"6",66764,"Challenger",0,NA,100,0,"MN06","R",66764,0.108995866
"14961","Minnesota",1952,"7",87460,"Incumbent",0,NA,100,0,"MN07","R",87460,0.403796021
"14962","Minnesota",1952,"8",54756,"Challenger",0,NA,100,0,"MN08","R",54756,0.670410549
"14963","Minnesota",1952,"9",70402,"Incumbent",0,NA,100,0,"MN09","R",70402,0.348399193
"14964","Mississippi",1952,"1",0,NA,40333,"Incumbent",0,100,"MS01","D",40333,1
"14965","Mississippi",1952,"2",0,NA,29025,"Incumbent",0,100,"MS02","D",29025,1
"14966","Mississippi",1952,"3",3523,"Challenger",23906,"Incumbent",12.84,87.16,"MS03","D",27429,0.743118597
"14967","Mississippi",1952,"4",0,NA,50318,"Incumbent",0,100,"MS04","D",50318,1
"14968","Mississippi",1952,"5",2501,"Challenger",39919,"Challenger",5.9,94.1,"MS05","D",42420,0.882083923
"14969","Mississippi",1952,"6",0,NA,51227,"Challenger",0,100,"MS06","D",51227,1
"14970","Missouri",1952,"1",70479,"Challenger",126583,"Incumbent",35.76,64.24,"MO01","D",197062,0.284702276
"14971","Missouri",1952,"2",125625,"Incumbent",95208,"Challenger",56.89,43.11,"MO02","R",220833,0.137737566
"14972","Missouri",1952,"3",58413,"Challenger",107428,"Challenger",35.22,64.78,"MO03","D",165841,0.295554175
"14973","Missouri",1952,"4",96988,"Challenger",84899,"Challenger",53.32,46.68,"MO04","R",181887,0.066464343
"14974","Missouri",1952,"5",70898,"Challenger",90357,"Challenger",43.97,56.03,"MO05","D",161255,0.120672227
"14975","Missouri",1952,"6",89428,"Challenger",81237,"Challenger",52.4,47.6,"MO06","R",170665,0.047994609
"14976","Missouri",1952,"7",115842,"Incumbent",71936,"Challenger",61.69,38.31,"MO07","R",187778,0.233818658
"14977","Missouri",1952,"8",61621,"Challenger",69068,"Incumbent",47.15,52.85,"MO08","D",130689,0.056982608
"14978","Missouri",1952,"9",81806,"Challenger",98965,"Incumbent",45.25,54.75,"MO09","D",180771,0.094921199
"14979","Missouri",1952,"10",46033,"Challenger",71156,"Incumbent",39.28,60.72,"MO10","D",117189,0.214380189
"14980","Missouri",1952,"11",73104,"Challenger",74362,"Incumbent",49.57,50.43,"MO11","D",147466,0.00853078
"14981","Montana",1952,"1",54086,"Challenger",55679,"Challenger",49.27,50.73,"MT01","D",109765,0.014512823
"14982","Montana",1952,"2",90210,"Incumbent",55203,"Challenger",62.04,37.96,"MT02","R",145413,0.240741887
"14983","Nebraska",1952,"1",117336,"Incumbent",45523,"Challenger",72.05,27.95,"NE01","R",162859,0.440951989
"14984","Nebraska",1952,"2",81185,"Challenger",63485,"Challenger",56.12,43.88,"NE02","R",144670,0.122347411
"14985","Nebraska",1952,"3",89879,"Challenger",35213,"Challenger",71.85,28.15,"NE03","R",125092,0.437006363
"14986","Nebraska",1952,"4",98032,"Incumbent",35628,"Challenger",73.34,26.66,"NE04","R",133660,0.466886129
"14987","Nevada",1952,"AL",40683,"Challenger",39912,"Incumbent",50.48,49.52,"NV00","R",80595,0.00956635
"14988","New Hampshire",1952,"1",82689,"Incumbent",54746,"Challenger",60.17,39.83,"NH01","R",137435,0.203317932
"14989","New Hampshire",1952,"2",80061,"Incumbent",40373,"Challenger",66.48,33.52,"NH02","R",120434,0.329541492
"14990","New Jersey",1952,"1",118367,"Incumbent",96162,"Challenger",55.18,44.82,"NJ01","R",214529,0.10350582
"14991","New Jersey",1952,"2",79955,"Incumbent",46174,"Challenger",63.39,36.61,"NJ02","R",126129,0.267828969
"14992","New Jersey",1952,"3",124292,"Incumbent",67642,"Challenger",64.76,35.24,"NJ03","R",191934,0.295153542
"14993","New Jersey",1952,"4",70076,"Challenger",84733,"Incumbent",45.27,54.73,"NJ04","D",154809,0.094677958
"14994","New Jersey",1952,"5",133276,"Challenger",80922,"Challenger",62.22,37.78,"NJ05","R",214198,0.244418715
"14995","New Jersey",1952,"6",121252,"Incumbent",67159,"Challenger",64.36,35.64,"NJ06","R",188411,0.287101072
"14996","New Jersey",1952,"7",130603,"Incumbent",60553,"Challenger",68.32,31.68,"NJ07","R",191156,0.366454623
"14997","New Jersey",1952,"8",97338,"Incumbent",54367,"Challenger",64.16,35.84,"NJ08","R",151705,0.283253683
"14998","New Jersey",1952,"9",125402,"Challenger",63175,"Challenger",66.5,33.5,"NJ09","R",188577,0.329981917
"14999","New Jersey",1952,"10",57740,"Challenger",78612,"Incumbent",42.35,57.65,"NJ10","D",136352,0.153074396
"15000","New Jersey",1952,"11",60461,"Challenger",68273,"Incumbent",46.97,53.03,"NJ11","D",128734,0.060683269
"15001","New Jersey",1952,"12",84949,"Incumbent",70046,"Challenger",54.81,45.19,"NJ12","R",154995,0.096151489
"15002","New Jersey",1952,"13",54581,"Challenger",72987,"Incumbent",42.79,57.21,"NJ13","D",127568,0.144283833
"15003","New Jersey",1952,"14",59112,"Challenger",67109,"Incumbent",46.83,53.17,"NJ14","D",126221,0.063357128
"15004","New Mexico",1952,"AL",112297,"Challenger",121477,"Incumbent",48.04,51.96,"NM00","D",233774,0.006638891
"15005","New York",1952,"1",114135,"Challenger",74174,"Incumbent",60.61,39.39,"NY01","R",188309,0.212209719
"15006","New York",1952,"2",132512,"Challenger",54725,"Challenger",70.77,29.23,"NY02","R",187237,0.415446733
"15007","New York",1952,"3",128007,"Challenger",60800,"Challenger",67.8,32.2,"NY03","R",188807,0.355956082
"15008","New York",1952,"4",123132,"Incumbent",70755,"Challenger",63.51,36.49,"NY04","R",193887,0.270141887
"15009","New York",1952,"5",86168,"Challenger",73083,"Incumbent",54.11,45.89,"NY05","R",159251,0.082165889
"15010","New York",1952,"6",104720,"Challenger",105261,"Challenger",49.87,50.13,"NY06","D",209981,0.002576424
"15011","New York",1952,"7",80896,"Challenger",87204,"Incumbent",48.12,51.88,"NY07","D",168100,0.037525283
"15012","New York",1952,"8",37884,"Challenger",75772,"Incumbent",33.33,66.67,"NY08","D",113656,0.333356796
"15013","New York",1952,"9",48998,"Challenger",83841,"Incumbent",36.89,63.11,"NY09","D",132839,0.262294959
"15014","New York",1952,"10",42498,"Challenger",105302,"Incumbent",28.75,71.25,"NY10","D",147800,0.424925575
"15015","New York",1952,"11",37244,"Challenger",127091,"Incumbent",22.66,77.34,"NY11","D",164335,0.546730763
"15016","New York",1952,"12",75895,"Challenger",65650,"Incumbent",53.62,46.38,"NY12","R",141545,0.072379809
"15017","New York",1952,"13",45664,"Challenger",112152,"Incumbent",28.93,71.07,"NY13","D",157816,0.421300755
"15018","New York",1952,"14",45004,"Challenger",86952,"Incumbent",34.11,65.89,"NY14","D",131956,0.317893843
"15019","New York",1952,"15",97023,"Challenger",69538,"Incumbent",58.25,41.75,"NY15","R",166561,0.165014619
"15020","New York",1952,"16",15937,"Challenger",72562,"Incumbent",18.01,81.99,"NY16","D",88499,0.639837738
"15021","New York",1952,"17",84821,"Incumbent",60624,"Challenger",58.32,41.68,"NY17","R",145445,0.166365293
"15022","New York",1952,"18",0,NA,88629,"Incumbent",0,100,"NY18","D",88629,0.920488779
"15023","New York",1952,"19",34795,"Challenger",77267,"Incumbent",31.05,68.95,"NY19","D",112062,0.37900448
"15024","New York",1952,"20",49905,"Challenger",81591,"Incumbent",37.95,62.05,"NY20","D",131496,0.240965505
"15025","New York",1952,"21",89866,"Incumbent",47637,"Challenger",65.36,34.64,"NY21","R",137503,0.307113299
"15026","New York",1952,"22",38681,"Challenger",90474,"Incumbent",29.95,70.05,"NY22","D",129155,0.401014285
"15027","New York",1952,"23",23238,"Challenger",78350,"Incumbent",22.87,77.13,"NY23","D",101588,0.54250502
"15028","New York",1952,"24",58096,"Challenger",82343,"Incumbent",41.37,58.63,"NY24","D",140439,0.172651471
"15029","New York",1952,"25",85308,"Challenger",68862,"Challenger",55.33,44.67,"NY25","R",154170,0.10667445
"15030","New York",1952,"26",116091,"Incumbent",55184,"Challenger",67.78,32.22,"NY26","R",171275,0.3556094
"15031","New York",1952,"27",108575,"Incumbent",75781,"Challenger",58.89,41.11,"NY27","R",184356,0.177884094
"15032","New York",1952,"28",102476,"Incumbent",52994,"Challenger",65.91,34.09,"NY28","R",155470,0.318273622
"15033","New York",1952,"29",115502,"Challenger",46727,"Challenger",71.2,28.8,"NY29","R",162229,0.423937767
"15034","New York",1952,"30",86651,"Challenger",101178,"Challenger",46.13,53.87,"NY30","D",187829,0.077341625
"15035","New York",1952,"31",114656,"Incumbent",44367,"Challenger",72.1,27.9,"NY31","R",159023,0.442005245
"15036","New York",1952,"32",111025,"Incumbent",0,NA,100,0,"NY32","R",111025,1
"15037","New York",1952,"33",98653,"Incumbent",41803,"Challenger",70.24,29.76,"NY33","R",140456,0.40475309
"15038","New York",1952,"34",97488,"Incumbent",65080,"Challenger",59.97,40.03,"NY34","R",162568,0.199350426
"15039","New York",1952,"35",113778,"Incumbent",65763,"Challenger",63.37,36.63,"NY35","R",179541,0.267431951
"15040","New York",1952,"36",110304,"Incumbent",47189,"Challenger",70.04,29.96,"NY36","R",157493,0.40074797
"15041","New York",1952,"37",131172,"Incumbent",57474,"Challenger",69.53,30.47,"NY37","R",188646,0.390668236
"15042","New York",1952,"38",128566,"Incumbent",56177,"Challenger",69.59,30.41,"NY38","R",184743,0.391836227
"15043","New York",1952,"39",107501,"Incumbent",55483,"Challenger",65.96,34.04,"NY39","R",162984,0.319160163
"15044","New York",1952,"40",102565,"Incumbent",69087,"Challenger",59.75,40.25,"NY40","R",171652,0.195034139
"15045","New York",1952,"41",95755,"Incumbent",75552,"Challenger",55.9,44.1,"NY41","R",171307,0.117934469
"15046","New York",1952,"42",100434,"Challenger",81201,"Challenger",55.29,44.71,"NY42","R",181635,0.105888182
"15047","New York",1952,"43",91534,"Incumbent",44276,"Challenger",67.4,32.6,"NY43","R",135810,0.347971431
"15048","North Carolina",1952,"1",0,NA,43104,"Incumbent",0,100,"NC01","D",43104,1
"15049","North Carolina",1952,"2",2822,"Challenger",51213,"Challenger",5.22,94.78,"NC02","D",54035,0.895549181
"15050","North Carolina",1952,"3",14239,"Challenger",45458,"Incumbent",23.85,76.15,"NC03","D",59697,0.522957603
"15051","North Carolina",1952,"4",26039,"Challenger",79520,"Incumbent",24.67,75.33,"NC04","D",105559,0.506645573
"15052","North Carolina",1952,"5",0,NA,74884,"Challenger",0,100,"NC05","D",74884,1
"15053","North Carolina",1952,"6",36912,"Challenger",84203,"Incumbent",30.48,69.52,"NC06","D",121115,0.390463609
"15054","North Carolina",1952,"7",0,NA,62884,"Incumbent",0,100,"NC07","D",62884,1
"15055","North Carolina",1952,"8",45451,"Challenger",67764,"Incumbent",40.15,59.85,"NC08","D",113215,0.197085192
